Datetime,baro_level_psi,baro_temp,level_level_psi,level_temp,EC,ECT,PrbTmp,RTCTmp,week,dayofyear
2017-02-20 02:30:00,14.3889,2.117,10.9983,2.301,4.5480000000000045,7.782777777777777,3.649999999999988,4.095833333333333,8,51
2017-02-20 02:45:00,14.3903,2.105,11.0045,2.298,4.532666666666665,7.756833333333341,3.649999999999988,4.094444444444443,8,51
2017-02-20 03:00:00,14.3919,2.0909999999999997,11.0078,2.296,4.500388888888889,7.70122222222222,3.649999999999988,4.141666666666667,8,51
2017-02-20 03:15:00,14.3928,2.074,11.0034,2.296,4.529388888888885,7.751000000000004,3.649999999999988,4.163888888888889,8,51
2017-02-20 03:30:00,14.3952,2.0669999999999997,11.0042,2.294,4.561444444444447,7.805777777777773,3.649999999999988,4.172222222222223,8,51
2017-02-20 03:45:00,14.3966,2.0709999999999997,11.0071,2.294,4.539833333333333,7.768999999999997,3.649999999999988,4.177777777777779,8,51
2017-02-20 04:00:00,14.3965,2.07,11.0031,2.293,4.586666666666671,7.8422777777777695,3.678666666666655,4.176388888888889,8,51
2017-02-20 04:15:00,14.3978,2.0780000000000003,11.0033,2.293,4.577833333333332,7.833666666666683,3.649999999999988,4.152777777777779,8,51
2017-02-20 04:30:00,14.3982,2.077,11.0057,2.294,4.5574444444444415,7.798555555555558,3.649999999999988,4.005555555555556,8,51
2017-02-20 04:45:00,14.3995,2.088,11.0049,2.295,4.5423888888888815,7.772888888888893,3.649999999999988,3.9791666666666665,8,51
2017-02-20 05:00:00,14.4003,2.073,11.011,2.293,4.497833333333336,7.696999999999994,3.649999999999988,3.8652777777777776,8,51
2017-02-20 05:15:00,14.4018,2.037,11.0108,2.289,4.543499999999995,7.77488888888888,3.649999999999988,3.7708333333333335,8,51
2017-02-20 05:30:00,14.4021,1.969,11.0129,2.281,4.503722222222222,7.706833333333334,3.649999999999988,3.758333333333333,8,51
2017-02-20 05:45:00,14.4024,1.909,11.0155,2.269,4.573,7.825666666666661,3.649999999999988,3.758333333333333,8,51
2017-02-20 06:00:00,14.401,1.8630000000000002,11.0105,2.254,4.5406111111111125,7.769666666666659,3.649999999999988,3.731944444444444,8,51
2017-02-20 06:15:00,14.4018,1.838,11.0091,2.234,4.494944444444452,7.692277777777781,3.649999999999988,3.5388888888888888,8,51
2017-02-20 06:30:00,14.4015,1.829,11.0095,2.213,4.579555555555554,7.836666666666666,3.649999999999988,3.4875,8,51
2017-02-20 06:45:00,14.402000000000001,1.8419999999999999,11.0053,2.194,4.582888888888894,7.842499999999997,3.649999999999988,3.2944444444444443,8,51
2017-02-20 07:00:00,14.4032,1.84,11.0078,2.177,4.506666666666666,7.712277777777785,3.649999999999988,3.095833333333333,8,51
2017-02-20 07:15:00,14.4043,1.755,11.009,2.1630000000000003,4.544222222222224,7.7760000000000025,3.649999999999988,2.9319444444444445,8,51
2017-02-20 07:30:00,14.4043,1.672,11.0081,2.1519999999999997,4.509500000000002,7.717333333333335,3.649999999999988,2.775,8,51
2017-02-20 07:45:00,14.4033,1.646,11.0093,2.1430000000000002,4.480722222222223,7.668222222222222,3.649999999999988,2.6194444444444445,8,51
2017-02-20 08:00:00,14.4026,1.5519999999999998,11.0061,2.133,4.451555555555559,7.617333333333334,3.649999999999988,2.3986111111111112,8,51
2017-02-20 08:15:00,14.4036,1.4469999999999998,11.005,2.1180000000000003,4.505666666666668,7.710222222222232,3.649999999999988,2.2263888888888888,8,51
2017-02-20 08:30:00,14.4043,1.3659999999999999,11.0038,2.104,4.46883333333333,7.64744444444444,3.649999999999988,2.2375,8,51
2017-02-20 08:45:00,14.4045,1.291,11.0057,2.085,4.512666666666666,7.722444444444448,3.649999999999988,2.475,8,51
2017-02-20 09:00:00,14.4057,1.247,11.008,2.0669999999999997,4.515500000000001,7.727222222222223,3.649999999999988,2.7027777777777784,8,51
2017-02-20 09:15:00,14.4086,1.239,11.0059,2.05,4.511722222222224,7.720722222222222,3.649999999999988,2.969444444444445,8,51
2017-02-20 09:30:00,14.4103,1.193,11.0071,2.0340000000000003,4.551833333333336,7.789333333333337,3.649999999999988,3.486111111111111,8,51
2017-02-20 09:45:00,14.4118,1.246,11.0066,2.026,4.548222222222219,7.783277777777776,3.649999999999988,3.9583333333333335,8,51
2017-02-20 10:00:00,14.4136,1.348,11.0072,2.025,4.532666666666667,7.756444444444448,3.649999999999988,4.3625,8,51
2017-02-20 10:15:00,14.4175,1.439,11.0122,2.023,4.505833333333329,7.710666666666657,3.649999999999988,4.718055555555557,8,51
2017-02-20 10:30:00,14.421,1.64,11.0098,2.03,4.489388888888891,7.682055555555554,3.649999999999988,4.751388888888889,8,51
2017-02-20 10:45:00,14.4245,1.8980000000000001,11.0129,2.051,4.513888888888891,7.724388888888887,3.649999999999988,4.8055555555555545,8,51
2017-02-20 11:00:00,14.4256,2.178,11.0139,2.075,4.55077777777778,7.7879444444444355,3.649999999999988,5.106944444444443,8,51
2017-02-20 11:15:00,14.4268,2.309,11.0139,2.105,4.583444444444441,7.843388888888887,3.649999999999988,5.3694444444444445,8,51
2017-02-20 11:30:00,14.4287,2.33,11.0146,2.1319999999999997,4.579166666666667,7.836111111111115,3.649999999999988,5.654166666666668,8,51
2017-02-20 11:45:00,14.425999999999998,2.353,11.0144,2.165,4.540277777777782,7.769166666666668,3.651777777777767,6.043055555555554,8,51
2017-02-20 12:00:00,14.4267,2.399,11.012,2.2030000000000003,4.658833333333332,7.954555555555554,3.7242222222222203,6.606944444444443,8,51
2017-02-20 12:15:00,14.4296,2.5540000000000003,11.0179,2.251,4.634666666666665,7.877999999999991,3.8722222222222134,6.948611111111112,8,51
2017-02-20 12:30:00,14.4311,2.696,11.0187,2.294,4.699166666666662,7.978833333333329,3.9082222222222187,7.0,8,51
2017-02-20 12:45:00,14.4336,2.82,11.0149,2.332,4.694500000000003,7.902388888888888,4.197555555555553,6.998611111111112,8,51
2017-02-20 13:00:00,14.4342,3.089,11.019,2.383,4.656500000000002,7.703111111111111,4.789833333333352,7.129166666666666,8,51
2017-02-20 13:15:00,14.4351,3.2969999999999997,11.0157,2.4290000000000003,4.618555555555554,7.606722222222216,4.9400000000000235,7.25,8,51
2017-02-20 13:30:00,14.4365,3.3819999999999997,11.0188,2.468,4.700611111111111,7.781666666666667,4.764333333333345,7.268055555555557,8,51
2017-02-20 13:45:00,14.4364,3.495,11.0169,2.513,4.727222222222223,7.785277777777773,4.9400000000000235,7.566666666666666,8,51
2017-02-20 14:00:00,14.436,3.514,11.0164,2.556,4.8007222222222214,7.906388888888893,4.9400000000000235,8.248611111111114,8,51
2017-02-20 14:15:00,14.4367,3.552,11.0149,2.597,4.740333333333336,7.807388888888887,4.9400000000000235,9.118055555555557,8,51
2017-02-20 14:30:00,14.4402,3.667,11.020999999999999,2.638,4.792833333333333,7.893444444444445,4.9400000000000235,9.205555555555557,8,51
2017-02-20 14:45:00,14.4409,3.673,11.0234,2.678,4.80527777777778,7.914333333333333,4.9400000000000235,8.665277777777778,8,51
2017-02-20 15:00:00,14.4415,3.627,11.0239,2.7039999999999997,4.7487222222222245,7.867722222222224,4.737944444444457,7.715277777777778,8,51
2017-02-20 15:15:00,14.4422,3.5669999999999997,11.022,2.727,4.729888888888883,7.805833333333327,4.871388888888908,6.638888888888888,8,51
2017-02-20 15:30:00,14.4424,3.4160000000000004,11.0211,2.741,4.703999999999995,7.762166666666667,4.877500000000022,5.988888888888888,8,51
2017-02-20 15:45:00,14.4441,3.2430000000000003,11.0216,2.753,4.705222222222224,7.749166666666658,4.9400000000000235,5.5694444444444455,8,51
2017-02-20 16:00:00,14.4455,3.0860000000000003,11.023,2.755,4.623277777777777,7.614111111111111,4.9400000000000235,5.266666666666667,8,51
2017-02-20 16:15:00,14.4459,2.958,11.0228,2.7489999999999997,4.669944444444444,7.691388888888887,4.9400000000000235,5.0125,8,51
2017-02-20 16:30:00,14.447000000000001,2.8539999999999996,11.0274,2.733,4.6570000000000045,7.698277777777783,4.8201666666666885,4.772222222222221,8,51
2017-02-20 16:45:00,14.4492,2.7510000000000003,11.0235,2.708,4.604277777777779,7.748277777777772,4.21299999999999,4.545833333333333,8,51
2017-02-20 17:00:00,14.4519,2.648,11.029000000000002,2.677,4.5681666666666665,7.527777777777778,4.918944444444467,4.3375,8,51
2017-02-20 17:15:00,14.4539,2.544,11.0323,2.64,4.517666666666669,7.440277777777772,4.9400000000000235,4.138888888888889,8,51
2017-02-20 17:30:00,14.4552,2.419,11.0322,2.603,4.601222222222223,7.577833333333337,4.9400000000000235,3.956944444444445,8,51
2017-02-20 17:45:00,14.4556,2.269,11.0303,2.562,4.568666666666667,7.524055555555559,4.9400000000000235,3.7625,8,51
2017-02-20 18:00:00,14.458,2.127,11.0324,2.52,4.530555555555553,7.461499999999997,4.9400000000000235,3.6013888888888888,8,51
2017-02-20 18:15:00,14.4599,1.993,11.0362,2.479,4.537333333333332,7.601166666666664,4.3666666666666565,3.3847222222222224,8,51
2017-02-20 18:30:00,14.4623,1.865,11.0369,2.438,4.497222222222218,7.5411666666666655,4.354444444444463,3.25,8,51
2017-02-20 18:45:00,14.4636,1.764,11.0393,2.398,4.533000000000001,7.465611111111107,4.9400000000000235,3.0930555555555554,8,51
2017-02-20 19:00:00,14.4653,1.626,11.0384,2.358,4.597055555555548,7.57116666666667,4.9400000000000235,2.9902777777777776,8,51
2017-02-20 19:15:00,14.4666,1.506,11.0402,2.318,4.563722222222224,7.516166666666669,4.9400000000000235,2.805555555555556,8,51
2017-02-20 19:30:00,14.4695,1.4069999999999998,11.0423,2.282,4.522666666666663,7.448111111111107,4.9400000000000235,2.748611111111111,8,51
2017-02-20 19:45:00,14.472000000000001,1.3219999999999998,11.0435,2.245,4.494444444444444,7.402222222222223,4.9400000000000235,2.6875,8,51
2017-02-20 20:00:00,14.4733,1.258,11.0457,2.2119999999999997,4.481888888888888,7.381611111111113,4.9400000000000235,2.5375,8,51
2017-02-20 20:15:00,14.4759,1.215,11.0444,2.18,4.570222222222223,7.5272222222222185,4.9400000000000235,2.504166666666667,8,51
2017-02-20 20:30:00,14.4787,1.178,11.0451,2.151,4.5694444444444455,7.531777777777778,4.910222222222232,2.498611111111111,8,51
2017-02-20 20:45:00,14.4804,1.15,11.0474,2.126,4.45,7.369277777777777,4.756000000000006,2.3722222222222222,8,51
2017-02-20 21:00:00,14.4836,1.112,11.0463,2.1,4.480888888888889,7.449222222222217,4.626666666666663,2.2722222222222217,8,51
2017-02-20 21:15:00,14.4852,1.117,11.0514,2.08,4.4763888888888905,7.478055555555558,4.453833333333336,2.3430555555555554,8,51
2017-02-20 21:30:00,14.4879,1.168,11.0531,2.065,4.444499999999998,7.464944444444442,4.270000000000007,2.2722222222222217,8,51
2017-02-20 21:45:00,14.4902,1.238,11.0543,2.053,4.463388888888889,7.525722222222218,4.1424444444444335,2.251388888888889,8,51
2017-02-20 22:00:00,14.4933,1.265,11.0565,2.042,4.4603888888888905,7.543777777777777,4.038000000000001,2.245833333333333,8,51
2017-02-20 22:15:00,14.4925,1.3119999999999998,11.0535,2.036,4.453055555555559,7.545388888888883,3.977555555555568,2.1666666666666665,8,51
2017-02-20 22:30:00,14.4955,1.327,11.0579,2.033,4.443500000000003,7.541944444444439,3.920222222222221,2.061111111111111,8,51
2017-02-20 22:45:00,14.495999999999999,1.2919999999999998,11.0545,2.031,4.4506666666666685,7.5593333333333295,3.898888888888881,2.0111111111111106,8,51
2017-02-20 23:00:00,14.4987,1.296,11.054,2.029,4.4512777777777774,7.563777777777783,3.884222222222211,2.0,8,51
2017-02-20 23:15:00,14.4989,1.248,11.059000000000001,2.028,4.471611111111113,7.6089999999999955,3.83755555555554,2.0,8,51
2017-02-20 23:30:00,14.4994,1.217,11.0564,2.026,4.4092777777777785,7.515055555555552,3.784222222222224,1.9986111111111111,8,51
2017-02-20 23:45:00,14.5006,1.147,11.059000000000001,2.021,4.4402777777777755,7.578000000000004,3.7380000000000098,1.993055555555556,8,51
2017-02-21 00:00:00,14.4998,1.095,11.0581,2.012,4.447388888888889,7.591833333333331,3.7295555555555646,1.9958333333333331,8,52
2017-02-21 00:15:00,14.5024,1.0759999999999998,11.0561,2.005,4.402666666666665,7.516833333333333,3.7260000000000084,1.8708333333333331,8,52
2017-02-21 00:30:00,14.5029,1.068,11.0588,1.996,4.384277777777776,7.489722222222228,3.7060000000000017,1.7527777777777778,8,52
2017-02-21 00:45:00,14.504000000000001,1.056,11.0604,1.985,4.410777777777779,7.539611111111113,3.6855555555555504,1.5263888888888888,8,52
2017-02-21 01:00:00,14.5056,1.054,11.0596,1.976,4.39088888888889,7.511555555555558,3.6615555555555455,1.2916666666666667,8,52
2017-02-21 01:15:00,14.5086,1.024,11.0599,1.964,4.439722222222222,7.597222222222222,3.6513333333333216,1.1972222222222222,8,52
2017-02-21 01:30:00,14.5096,0.9490000000000001,11.0628,1.952,4.340222222222222,7.4273333333333325,3.6504444444444326,1.0819444444444444,8,52
2017-02-21 01:45:00,14.5105,0.879,11.062999999999999,1.9380000000000002,4.4526666666666666,7.619722222222228,3.649999999999988,1.0263888888888888,8,52
2017-02-21 02:00:00,14.5127,0.7929999999999999,11.0619,1.922,4.358944444444441,7.4594999999999985,3.649999999999988,1.0027777777777778,8,52
2017-02-21 02:15:00,14.515999999999998,0.723,11.0646,1.906,4.3515,7.446611111111113,3.649999999999988,0.9833333333333332,8,52
2017-02-21 02:30:00,14.5162,0.5720000000000001,11.0664,1.8880000000000001,4.467111111111113,7.644333333333331,3.649999999999988,0.8125,8,52
2017-02-21 02:45:00,14.519,0.557,11.0653,1.868,4.420444444444441,7.564833333333329,3.649999999999988,0.75,8,52
2017-02-21 03:00:00,14.520999999999999,0.551,11.0702,1.855,4.335611111111114,7.419222222222221,3.649999999999988,0.7638888888888888,8,52
2017-02-21 03:15:00,14.5211,0.501,11.0653,1.838,4.3129444444444465,7.380500000000008,3.649999999999988,0.8569444444444444,8,52
2017-02-21 03:30:00,14.5228,0.478,11.0698,1.819,4.319444444444445,7.391833333333336,3.649999999999988,0.8458333333333333,8,52
2017-02-21 03:45:00,14.5247,0.47600000000000003,11.0686,1.8,4.342333333333333,7.431166666666668,3.649999999999988,0.8277777777777777,8,52
2017-02-21 04:00:00,14.5261,0.429,11.068,1.78,4.3244444444444445,7.400222222222222,3.649999999999988,0.8361111111111111,8,52
2017-02-21 04:15:00,14.527000000000001,0.39799999999999996,11.0669,1.7619999999999998,4.264722222222224,7.298277777777775,3.649999999999988,0.9055555555555556,8,52
2017-02-21 04:30:00,14.5293,0.39799999999999996,11.0707,1.746,4.198222222222223,7.1842222222222185,3.649999999999988,0.8180555555555555,8,52
2017-02-21 04:45:00,14.5294,0.248,11.0712,1.7309999999999999,4.222722222222221,7.226444444444449,3.649999999999988,0.8166666666666667,8,52
2017-02-21 05:00:00,14.5306,0.32899999999999996,11.0706,1.719,4.238833333333333,7.254000000000001,3.649999999999988,0.7944444444444444,8,52
2017-02-21 05:15:00,14.5323,0.32799999999999996,11.0712,1.709,4.160111111111111,7.119111111111111,3.649999999999988,0.75,8,52
2017-02-21 05:30:00,14.5334,0.239,11.0735,1.694,4.172888888888886,7.141277777777775,3.649999999999988,0.6819444444444445,8,52
2017-02-21 05:45:00,14.5364,0.243,11.0744,1.679,4.063222222222223,6.953111111111115,3.649999999999988,0.5430555555555555,8,52
2017-02-21 06:00:00,14.538,0.249,11.0732,1.6669999999999998,4.093444444444445,7.005166666666671,3.649999999999988,0.6569444444444444,8,52
2017-02-21 06:15:00,14.5411,0.16899999999999998,11.075999999999999,1.65,4.1410000000000045,7.085999999999999,3.649999999999988,0.6902777777777778,8,52
2017-02-21 06:30:00,14.5415,0.141,11.0745,1.6340000000000001,4.15266666666667,7.1061666666666685,3.649999999999988,0.6083333333333333,8,52
2017-02-21 06:45:00,14.5422,0.057,11.0756,1.619,4.083888888888889,6.988611111111107,3.649999999999988,0.6166666666666667,8,52
2017-02-21 07:00:00,14.5436,-0.008,11.0774,1.6,4.079555555555556,6.9811111111111135,3.649999999999988,0.6444444444444445,8,52
2017-02-21 07:15:00,14.5434,-0.075,11.0773,1.585,4.086722222222221,6.993666666666673,3.649999999999988,0.6777777777777778,8,52
2017-02-21 07:30:00,14.543,-0.13699999999999998,11.0738,1.567,3.9921666666666655,6.832055555555558,3.649999999999988,0.6430555555555556,8,52
2017-02-21 07:45:00,14.544,-0.124,11.0733,1.548,4.14611111111111,7.095111111111112,3.649999999999988,0.6402777777777777,8,52
2017-02-21 08:00:00,14.5458,-0.094,11.0761,1.527,4.109166666666665,7.0319444444444414,3.649999999999988,0.7388888888888889,8,52
2017-02-21 08:15:00,14.5464,-0.06,11.0727,1.508,3.9932222222222222,6.833444444444449,3.649999999999988,0.7791666666666667,8,52
2017-02-21 08:30:00,14.5475,-0.077,11.0759,1.489,4.017888888888889,6.875888888888888,3.649999999999988,0.9333333333333332,8,52
2017-02-21 08:45:00,14.5494,-0.16399999999999998,11.0743,1.4709999999999999,3.997111111111112,6.840111111111113,3.649999999999988,0.8333333333333334,8,52
2017-02-21 09:00:00,14.5541,-0.147,11.0783,1.455,4.001333333333335,6.847555555555558,3.649999999999988,0.7541666666666667,8,52
2017-02-21 09:15:00,14.5576,-0.11199999999999999,11.0801,1.4369999999999998,3.922055555555555,6.711500000000001,3.649999999999988,0.7541666666666667,8,52
2017-02-21 09:30:00,14.5601,-0.069,11.0833,1.421,4.0201666666666656,6.87966666666667,3.649999999999988,0.9458333333333332,8,52
2017-02-21 09:45:00,14.5622,-0.073,11.0814,1.4069999999999998,4.077555555555556,6.977999999999998,3.649999999999988,1.1416666666666666,8,52
2017-02-21 10:00:00,14.5619,-0.162,11.0797,1.396,3.9868888888888896,6.8225555555555575,3.649999999999988,1.4263888888888892,8,52
2017-02-21 10:15:00,14.5651,-0.213,11.0832,1.385,3.967833333333333,6.790166666666671,3.649999999999988,1.6902777777777778,8,52
2017-02-21 10:30:00,14.5672,-0.134,11.0872,1.3730000000000002,3.992166666666667,6.831666666666664,3.649999999999988,2.0097222222222224,8,52
2017-02-21 10:45:00,14.5712,0.02,11.0863,1.374,3.9982222222222217,6.841833333333329,3.649999999999988,2.373611111111111,8,52
2017-02-21 11:00:00,14.573,0.225,11.0899,1.381,4.056055555555559,6.94122222222222,3.649999999999988,2.7597222222222224,8,52
2017-02-21 11:15:00,14.5743,0.45299999999999996,11.0895,1.4,3.999111111111112,6.8435555555555565,3.649999999999988,3.1305555555555555,8,52
2017-02-21 11:30:00,14.5761,0.747,11.0876,1.4369999999999998,4.017611111111114,6.875000000000003,3.649999999999988,3.558333333333333,8,52
2017-02-21 11:45:00,14.5791,1.02,11.09,1.485,4.073888888888888,6.971777777777778,3.649999999999988,4.041666666666667,8,52
2017-02-21 12:00:00,14.5815,1.217,11.0899,1.536,4.096888888888889,7.010777777777776,3.649999999999988,4.454166666666667,8,52
2017-02-21 12:15:00,14.585,1.3869999999999998,11.0941,1.5919999999999999,4.127944444444443,7.0637777777777835,3.649999999999988,4.561111111111111,8,52
2017-02-21 12:30:00,14.5875,1.544,11.0974,1.659,4.052666666666665,6.935166666666667,3.649999999999988,4.754166666666666,8,52
2017-02-21 12:45:00,14.588,1.722,11.0937,1.73,4.1032777777777785,7.021777777777776,3.649999999999988,4.927777777777779,8,52
2017-02-21 13:00:00,14.5904,1.954,11.0943,1.798,4.104500000000002,7.0242777777777805,3.649999999999988,4.998611111111111,8,52
2017-02-21 13:15:00,14.5922,2.082,11.097000000000001,1.864,4.051833333333333,6.922999999999999,3.70111111111112,5.148611111111111,8,52
2017-02-21 13:30:00,14.5942,2.046,11.0983,1.916,4.280277777777776,7.2821111111111065,3.8424444444444457,5.433333333333334,8,52
2017-02-21 13:45:00,14.5956,2.043,11.1001,1.9580000000000002,4.169111111111111,7.02655555555555,4.1566666666666645,5.634722222222222,8,52
2017-02-21 14:00:00,14.5974,2.061,11.1028,2.005,4.341555555555555,7.218333333333327,4.622555555555559,5.738888888888888,8,52
2017-02-21 14:15:00,14.5982,2.083,11.099,2.0469999999999997,4.344611111111112,7.157499999999994,4.931555555555578,6.005555555555556,8,52
2017-02-21 14:30:00,14.5992,2.169,11.100999999999999,2.095,4.193555555555559,6.906333333333336,4.9400000000000235,6.352777777777778,8,52
2017-02-21 14:45:00,14.5993,2.303,11.1012,2.1430000000000002,4.1763333333333374,6.878111111111107,4.9400000000000235,6.509722222222222,8,52
2017-02-21 15:00:00,14.6013,2.418,11.1029,2.182,4.259000000000001,7.0143888888888934,4.9400000000000235,6.5,8,52
2017-02-21 15:15:00,14.6028,2.497,11.1044,2.214,4.313666666666666,7.104388888888887,4.9400000000000235,6.325,8,52
2017-02-21 15:30:00,14.6047,2.635,11.1023,2.25,4.204833333333331,6.924777777777778,4.9400000000000235,6.070833333333334,8,52
2017-02-21 15:45:00,14.6067,2.765,11.1064,2.2880000000000003,4.2585000000000015,7.013111111111108,4.9400000000000235,5.822222222222222,8,52
2017-02-21 16:00:00,14.6078,2.825,11.107999999999999,2.3169999999999997,4.213944444444444,6.9401111111111105,4.9400000000000235,5.747222222222222,8,52
2017-02-21 16:15:00,14.609000000000002,2.841,11.1087,2.3409999999999997,4.138944444444449,6.8163888888888895,4.9400000000000235,5.720833333333332,8,52
2017-02-21 16:30:00,14.6104,2.7889999999999997,11.1093,2.363,4.15038888888889,6.835277777777778,4.9400000000000235,5.525,8,52
2017-02-21 16:45:00,14.6129,2.7539999999999996,11.1127,2.385,4.132111111111113,6.805500000000002,4.9400000000000235,5.354166666666667,8,52
2017-02-21 17:00:00,14.6146,2.761,11.1123,2.407,4.269833333333337,7.032222222222222,4.9400000000000235,5.173611111111111,8,52
2017-02-21 17:15:00,14.6171,2.736,11.1127,2.423,4.1056666666666635,6.761611111111107,4.9400000000000235,4.980555555555554,8,52
2017-02-21 17:30:00,14.6183,2.6910000000000003,11.1159,2.4330000000000003,4.152944444444444,6.839388888888887,4.9400000000000235,4.777777777777779,8,52
2017-02-21 17:45:00,14.6205,2.622,11.1165,2.434,4.2058333333333335,6.926944444444442,4.9400000000000235,4.5625,8,52
2017-02-21 18:00:00,14.6228,2.552,11.1163,2.4330000000000003,4.236944444444447,6.9777222222222175,4.9400000000000235,4.326388888888889,8,52
2017-02-21 18:15:00,14.6243,2.468,11.1194,2.427,4.34661111111111,7.1585,4.9400000000000235,4.080555555555557,8,52
2017-02-21 18:30:00,14.6262,2.385,11.1212,2.414,4.131666666666669,6.804222222222219,4.9400000000000235,3.9930555555555554,8,52
2017-02-21 18:45:00,14.6293,2.275,11.1207,2.399,4.215500000000001,6.942444444444446,4.9400000000000235,3.9291666666666663,8,52
2017-02-21 19:00:00,14.6309,2.07,11.1258,2.37,4.190277777777776,6.901500000000002,4.9400000000000235,3.883333333333333,8,52
2017-02-21 19:15:00,14.6315,1.9169999999999998,11.1299,2.3369999999999997,4.2716666666666665,7.035055555555558,4.9400000000000235,3.7888888888888888,8,52
2017-02-21 19:30:00,14.6339,1.827,11.1289,2.3080000000000003,4.248111111111114,6.996277777777778,4.9400000000000235,3.7430555555555554,8,52
2017-02-21 19:45:00,14.6364,1.77,11.1307,2.275,4.109111111111111,6.767333333333338,4.9400000000000235,3.633333333333333,8,52
2017-02-21 20:00:00,14.6385,1.746,11.1301,2.2430000000000003,4.07538888888889,6.71188888888889,4.9400000000000235,3.5236111111111112,8,52
2017-02-21 20:15:00,14.6406,1.74,11.1314,2.211,4.150611111111108,6.838277777777778,4.926666666666682,3.5083333333333333,8,52
2017-02-21 20:30:00,14.6419,1.662,11.1327,2.174,4.036222222222223,6.675944444444445,4.7964444444444485,3.5,8,52
2017-02-21 20:45:00,14.6438,1.587,11.1329,2.138,4.116888888888889,6.861722222222217,4.5337222222222335,3.4972222222222222,8,52
2017-02-21 21:00:00,14.6449,1.5530000000000002,11.1357,2.11,4.067666666666667,6.849166666666664,4.189555555555545,3.495833333333333,8,52
2017-02-21 21:15:00,14.6465,1.538,11.1342,2.081,4.125055555555559,7.000222222222224,3.9277777777777696,3.498611111111111,8,52
2017-02-21 21:30:00,14.6478,1.4909999999999999,11.1358,2.05,4.025999999999997,6.8636666666666635,3.772222222222231,3.498611111111111,8,52
2017-02-21 21:45:00,14.6517,1.463,11.137,2.021,3.95427777777778,6.750666666666667,3.7295555555555646,3.4972222222222222,8,52
2017-02-21 22:00:00,14.6539,1.4480000000000002,11.1371,1.996,3.8920555555555554,6.6483888888888885,3.710444444444448,3.5,8,52
2017-02-21 22:15:00,14.6564,1.454,11.1383,1.975,3.9325,6.723888888888889,3.6775555555555495,3.5,8,52
2017-02-21 22:30:00,14.6589,1.4569999999999999,11.1397,1.9580000000000002,3.902777777777776,6.67611111111111,3.662888888888879,3.4944444444444445,8,52
2017-02-21 22:45:00,14.6605,1.475,11.1413,1.944,3.9626666666666654,6.7805555555555586,3.6544444444444335,3.4777777777777783,8,52
2017-02-21 23:00:00,14.6624,1.486,11.142000000000001,1.936,3.950444444444445,6.759833333333335,3.6517777777777662,3.438888888888889,8,52
2017-02-21 23:15:00,14.6648,1.4980000000000002,11.144,1.931,3.97483333333333,6.801666666666668,3.650888888888877,3.411111111111111,8,52
2017-02-21 23:30:00,14.6663,1.49,11.1429,1.9269999999999998,3.832888888888888,6.558722222222222,3.6504444444444317,3.4097222222222223,8,52
2017-02-21 23:45:00,14.6675,1.489,11.1439,1.926,3.953611111111112,6.765166666666667,3.6517777777777662,3.45,8,52
2017-02-22 00:00:00,14.669,1.5019999999999998,11.145999999999999,1.9269999999999998,4.012666666666666,6.866777777777784,3.6504444444444317,3.4680555555555554,8,53
2017-02-22 00:15:00,14.6708,1.507,11.147,1.926,3.993888888888889,6.834722222222228,3.6504444444444317,3.3694444444444445,8,53
2017-02-22 00:30:00,14.6721,1.531,11.1484,1.926,4.077055555555555,6.976666666666668,3.6504444444444326,3.2597222222222224,8,53
2017-02-22 00:45:00,14.6738,1.558,11.1483,1.9280000000000002,4.011999999999999,6.864944444444442,3.6513333333333216,3.25,8,53
2017-02-22 01:00:00,14.6755,1.564,11.147,1.929,3.8898333333333337,6.656222222222223,3.6504444444444317,3.2347222222222216,8,53
2017-02-22 01:15:00,14.6766,1.547,11.1492,1.931,3.9054444444444436,6.682888888888887,3.650888888888877,3.168055555555556,8,53
2017-02-22 01:30:00,14.6789,1.521,11.1491,1.932,3.9719444444444467,6.7971666666666675,3.649999999999988,3.0680555555555555,8,53
2017-02-22 01:45:00,14.6815,1.511,11.1495,1.933,3.9919444444444436,6.831111111111107,3.6504444444444326,3.0541666666666667,8,53
2017-02-22 02:00:00,14.6825,1.493,11.1512,1.9340000000000002,3.9594444444444448,6.7757777777777735,3.6504444444444317,3.001388888888889,8,53
2017-02-22 02:15:00,14.6847,1.4280000000000002,11.1525,1.933,3.8744444444444417,6.630277777777778,3.6504444444444326,2.911111111111111,8,53
2017-02-22 02:30:00,14.6865,1.412,11.1546,1.932,3.945888888888888,6.752333333333336,3.649999999999988,2.7555555555555555,8,53
2017-02-22 02:45:00,14.6871,1.385,11.1523,1.93,4.094833333333333,7.007333333333335,3.649999999999988,2.626388888888889,8,53
2017-02-22 03:00:00,14.6888,1.318,11.1533,1.926,4.071888888888892,6.968166666666664,3.649999999999988,2.4902777777777776,8,53
2017-02-22 03:15:00,14.689,1.225,11.1572,1.9169999999999998,4.121722222222221,7.053444444444449,3.649999999999988,2.3819444444444446,8,53
2017-02-22 03:30:00,14.6893,1.1340000000000001,11.1542,1.905,4.200055555555555,7.187722222222218,3.649999999999988,2.2569444444444446,8,53
2017-02-22 03:45:00,14.6882,1.047,11.1553,1.89,4.1452777777777765,7.0936111111111115,3.649999999999988,2.25,8,53
